timestamp,time,mac_address,rssi,tx_power,rawX,rawY,pos_z,position_calculation_timestamp,position_calculation_status,markers_info
1764640594565,2025-12-02 10:56:34.565,AC:23:3F:26:3E:EF,-80,127,0.6710365346151612,23.161053998885823,1.3973108172818818,1764640594565,calculated,
1764640594658,2025-12-02 10:56:34.658,68:9E:19:03:95:F1,-76,127,0.6828142603864633,23.102365074560375,1.3973108172818818,1764640594658,calculated,
1764640594812,2025-12-02 10:56:34.812,AC:23:3F:26:3E:F2,-83,127,0.6855249353337163,23.07184593405305,1.3961112177955926,1764640594812,calculated,
1764640594915,2025-12-02 10:56:34.915,68:9E:19:03:95:84,-73,127,0.6828142603864633,23.04515076368088,1.3961112177955926,1764640594915,calculated,
1764640595282,2025-12-02 10:56:35.282,68:9E:19:03:95:F1,-73,127,0.681199826217719,22.98939648192355,1.4000044446545594,1764640595282,calculated,
1764640595366,2025-12-02 10:56:35.366,AC:23:3F:26:3E:F1,-65,127,0.681199826217719,22.955604290600508,1.4101358718797574,1764640595366,calculated,
1764640595471,2025-12-02 10:56:35.471,AC:23:3F:26:3E:F1,-58,127,0.6741202204294856,22.82668102296236,1.4120906160570184,1764640595471,calculated,
1764640595745,2025-12-02 10:56:35.745,68:9E:19:03:95:84,-75,127,0.6456061980638992,22.712093663571665,1.4158274979222,1764640595745,calculated,
1764640596007,2025-12-02 10:56:36.007,AC:23:3F:26:3E:EF,-75,127,0.6195434429992779,22.64203690467613,1.4185529858493071,1764640596007,calculated,
1764640596193,2025-12-02 10:56:36.193,AC:23:3F:26:3E:F1,-58,127,0.617792834368639,22.571591310190467,1.4185529858493071,1764640596193,calculated,
1764640596384,2025-12-02 10:56:36.384,68:9E:19:03:95:84,-72,127,0.6195434429992779,22.56689825571384,1.4185529858493071,1764640596384,calculated,
1764640596470,2025-12-02 10:56:36.470,AC:23:3F:26:3E:F1,-51,127,0.6194393430430369,22.468004954055,1.4107148748268872,1764640596470,calculated,
1764640596498,2025-12-02 10:56:36.498,AC:23:3F:26:3E:EF,-92,127,0.6339278341326571,22.451241653119567,1.4115561915014694,1764640596498,calculated,
1764640596723,2025-12-02 10:56:36.723,AC:23:3F:26:3E:EF,-77,127,0.6441756004694708,22.329951008891328,1.4107148748268872,1764640596723,calculated,
1764640596799,2025-12-02 10:56:36.799,AC:23:3F:26:3E:F2,-84,127,0.6641813328066892,22.290969844093677,1.4115561915014694,1764640596799,calculated,
1764640597107,2025-12-02 10:56:37.107,68:9E:19:03:95:84,-68,127,0.6759477602534988,22.218739600301475,1.4132164154113696,1764640597107,calculated,
1764640597423,2025-12-02 10:56:37.423,AC:23:3F:26:3E:EF,-93,127,0.6759477602534988,22.155039379249665,1.4132164154113696,1764640597423,calculated,
1764640597563,2025-12-02 10:56:37.563,68:9E:19:03:95:F1,-70,127,0.6759477602534988,22.127400505795244,1.4132164154113696,1764640597563,calculated,
1764640597614,2025-12-02 10:56:37.614,AC:23:3F:26:3E:F1,-55,127,0.6652132585481865,22.08460858912517,1.4183091113127129,1764640597614,calculated,
1764640597924,2025-12-02 10:56:37.924,68:9E:19:03:95:84,-71,127,0.6281597660699267,21.89975167925897,1.4243616935908112,1764640597924,calculated,
1764640598129,2025-12-02 10:56:38.129,AC:23:3F:26:3E:EF,-81,127,0.6080226685211643,21.820166587473363,1.424026814112267,1764640598129,calculated,
1764640598321,2025-12-02 10:56:38.321,AC:23:3F:26:3E:F1,-54,127,0.5899049912666654,21.78546318248555,1.4248325050898794,1764640598321,calculated,
1764640598449,2025-12-02 10:56:38.449,68:9E:19:03:95:F1,-71,127,0.5907730470239481,21.74051390795769,1.4225812769099158,1764640598449,calculated,
1764640598641,2025-12-02 10:56:38.641,AC:23:3F:26:3E:F1,-71,127,0.5863278086244802,21.71241649012729,1.4175989328544902,1764640598641,calculated,
1764640598683,2025-12-02 10:56:38.683,AC:23:3F:26:3E:EF,-71,127,0.5907730470239481,21.65457404082001,1.4175989328544902,1764640598683,calculated,
1764640598858,2025-12-02 10:56:38.858,AC:23:3F:26:3E:EF,-73,127,0.6010387705723503,21.633605850192787,1.4175989328544902,1764640598858,calculated,
1764640598952,2025-12-02 10:56:38.952,68:9E:19:03:95:F1,-73,127,0.6019983266766125,21.59190831315913,1.4148378752701811,1764640598952,calculated,
1764640599175,2025-12-02 10:56:39.175,68:9E:19:03:95:F1,-76,127,0.6072270441775138,21.49909734881845,1.4148378752701811,1764640599175,calculated,
1764640599274,2025-12-02 10:56:39.274,68:9E:19:03:95:F1,-74,127,0.6128838227191407,21.49909734881845,1.4148378752701811,1764640599274,calculated,
1764640599438,2025-12-02 10:56:39.438,68:9E:19:03:95:84,-66,127,0.6522222786368346,21.38344730924972,1.4110450559019254,1764640599438,calculated,
1764640599558,2025-12-02 10:56:39.558,AC:23:3F:26:3E:EF,-72,127,0.6523042838408339,21.38344730924972,1.409467252129032,1764640599558,calculated,
1764640599675,2025-12-02 10:56:39.675,AC:23:3F:26:3E:F2,-78,127,0.6831669434869703,21.315641469056025,1.4010523876744767,1764640599675,calculated,
1764640599830,2025-12-02 10:56:39.830,68:9E:19:03:95:84,-68,127,0.7023444680273165,21.25201507585372,1.3733567915906255,1764640599830,calculated,
1764640600040,2025-12-02 10:56:40.040,68:9E:19:03:95:84,-66,127,0.706970163821137,21.189223430553174,1.3805301522723077,1764640600040,calculated,
1764640600089,2025-12-02 10:56:40.089,AC:23:3F:26:3E:EF,-70,127,0.706970163821137,21.189223430553174,1.3805301522723077,1764640600089,calculated,
1764640600256,2025-12-02 10:56:40.256,AC:23:3F:26:3E:EF,-79,127,0.6908618986748716,21.038511945694403,1.4040946726818162,1764640600256,calculated,
1764640600386,2025-12-02 10:56:40.386,AC:23:3F:26:3E:F2,-77,127,0.6757307558228605,20.91222105200199,1.420454799149019,1764640600386,calculated,
1764640600508,2025-12-02 10:56:40.508,AC:23:3F:26:3E:EF,-85,127,0.6757307558228605,20.91222105200199,1.420454799149019,1764640600508,calculated,
1764640600750,2025-12-02 10:56:40.750,AC:23:3F:26:3E:F1,-45,127,0.6757307558228605,20.87863729032814,1.420454799149019,1764640600750,calculated,
1764640600863,2025-12-02 10:56:40.863,68:9E:19:03:95:84,-67,127,0.660620206721513,20.85225361493924,1.4270521836540102,1764640600863,calculated,
1764640600945,2025-12-02 10:56:40.945,68:9E:19:03:95:F1,-67,127,0.6583043723699145,20.804347250664115,1.420454799149019,1764640600945,calculated,
1764640601091,2025-12-02 10:56:41.091,AC:23:3F:26:3E:F2,-82,127,0.6565414127377314,20.804347250664115,1.4242810766175822,1764640601091,calculated,
1764640601164,2025-12-02 10:56:41.164,AC:23:3F:26:3E:F2,-77,127,0.6565414127377314,20.804347250664115,1.4242810766175822,1764640601164,calculated,
1764640601407,2025-12-02 10:56:41.407,68:9E:19:03:95:84,-72,127,0.6778407975751695,20.628942152809717,1.4207722111186516,1764640601407,calculated,
1764640601456,2025-12-02 10:56:41.456,68:9E:19:03:95:F1,-78,127,0.6796709178565632,20.50844976454349,1.4162913756121545,1764640601456,calculated,
1764640601663,2025-12-02 10:56:41.663,68:9E:19:03:95:F1,-75,127,0.7143170020781259,20.482515853904182,1.4182386473504005,1764640601663,calculated,
