optimizedRawX;optimizedRawY;sampleSpaceMillis;multipleMarkersBehaviour;timestamp
3,704654365617373;0,6927809263707505;0;AVERAGE;619
3,701146168092475;0,6930013427284003;0;WEIGHTED_MEDIAN;619
3,701146168092475;0,6930013427284003;0;MEDIAN;619
3,754949856398969;0,6896209136275647;0;CLOSEST;677
3,736373146674447;0,6907880687451252;0;WEIGHTED_AVERAGE;677
3,7320343619061744;0,6910606700249738;0;AVERAGE;677
3,741776511557336;0,6904485810172858;0;WEIGHTED_MEDIAN;677
3,741776511557336;0,6904485810172858;0;MEDIAN;677
3,744855980668417;0,690255101214583;0;CLOSEST;732
3,7346639996142303;0,6908954526558164;0;WEIGHTED_AVERAGE;732
3,732215077705832;0,6910493158415085;0;AVERAGE;732
3,720462887340777;0,6917876935914182;0;WEIGHTED_MEDIAN;732
3,720462887340777;0,6917876935914182;0;MEDIAN;732
3,777894659925301;0,68817931577443;0;CLOSEST;804
3,72808447346558;0,6913088373579191;0;WEIGHTED_AVERAGE;804
3,716585214580472;0,6920313236891874;0;AVERAGE;804
3,691907492259919;0,6935817990060379;0;WEIGHTED_MEDIAN;804
3,691907492259919;0,6935817990060379;0;MEDIAN;804
3,745047445139917;0,6902430717033802;0;CLOSEST;874
3,7420100431638814;0,6904339084722692;0;WEIGHTED_AVERAGE;874
3,741181297201437;0,6904859777087254;0;AVERAGE;874
3,738057558701288;0,690682238910544;0;WEIGHTED_MEDIAN;874
3,738057558701288;0,690682238910544;0;MEDIAN;874
3,7273180090888194;0,6913569935079064;0;CLOSEST;925
3,709299378462077;0,6924890851032051;0;WEIGHTED_AVERAGE;925
3,705212966114178;0,6927458300895368;0;AVERAGE;925
3,702770255486237;0,692899303027016;0;WEIGHTED_MEDIAN;925
3,702770255486237;0,692899303027016;0;MEDIAN;925
3,7542263008380288;0,6896663738618212;0;CLOSEST;1012
3,732765017178013;0,691014763723355;0;WEIGHTED_AVERAGE;1012
3,7277273446869024;0,6913312753831584;0;AVERAGE;1012
3,705351956780718;0,6927370974522641;0;WEIGHTED_MEDIAN;1012
3,705351956780718;0,6927370974522641;0;MEDIAN;1012
3,720439913260684;0,6917891370286873;0;CLOSEST;1072
3,604488842258653;0,6990742207659859;0;WEIGHTED_AVERAGE;1072
3,578645806741286;0,7006979114843468;0;AVERAGE;1072
3,5255754315962538;0,7040322672911564;0;WEIGHTED_MEDIAN;1072
3,5255754315962538;0,7040322672911564;0;MEDIAN;1072
3,7200421770027656;0,6918141263791024;0;CLOSEST;1116
3,687747522393736;0,6938431655338145;0;WEIGHTED_AVERAGE;1116
3,6802275834401534;0,6943156353825429;0;AVERAGE;1116
3,675546180261888;0,6946097630164405;0;WEIGHTED_MEDIAN;1116
3,675546180261888;0,6946097630164405;0;MEDIAN;1116
3,7069404573729416;0,6926372936321605;0;CLOSEST;1165
3,656979731522499;0,6957762734471061;0;WEIGHTED_AVERAGE;1165
3,644931428397748;0,6965332556500099;0;AVERAGE;1165
3,636909901356024;0,6970372397503287;0;WEIGHTED_MEDIAN;1165
3,636909901356024;0,6970372397503287;0;MEDIAN;1165
3,714497377957532;0,692162500266484;0;CLOSEST;1219
3,714497377957532;0,692162500266484;0;WEIGHTED_AVERAGE;1219
3,714497377957532;0,692162500266484;0;AVERAGE;1219
3,714497377957532;0,692162500266484;0;WEIGHTED_MEDIAN;1219
3,714497377957532;0,692162500266484;0;MEDIAN;1219
3,6516710778679338;0,6961098105681659;0;CLOSEST;1253
3,630012358315044;0,6974706051190219;0;WEIGHTED_AVERAGE;1253
3,624672316197283;0,6978061143441838;0;AVERAGE;1253
3,641576725089595;0,6967440281275945;0;WEIGHTED_MEDIAN;1253
3,641576725089595;0,6967440281275945;0;MEDIAN;1253
3,670280750583661;0,694940584420566;0;CLOSEST;1294
3,6462710482631913;0,6964490887439903;0;WEIGHTED_AVERAGE;1294
3,640990937560989;0,6967808325413983;0;AVERAGE;1294
3,654245033193394;0,6959480916644939;0;WEIGHTED_MEDIAN;1294
3,654245033193394;0,6959480916644939;0;MEDIAN;1294
3,460999375522245;0,7080895129194905;0;CLOSEST;1334
3,483764056679393;0,7066592319652092;0;WEIGHTED_AVERAGE;1334
3,490210699169365;0,7062541962035037;0;AVERAGE;1334
3,490202797826836;0,7062546926365376;0;WEIGHTED_MEDIAN;1334
3,490202797826836;0,7062546926365376;0;MEDIAN;1334
3,631703334528595;0,6973643628634995;0;CLOSEST;1378
3,6179108053598585;0,6982309329527194;0;WEIGHTED_AVERAGE;1378
3,61451021909466;0,6984445882081973;0;AVERAGE;1378
3,6040081851020704;0,6991044199491792;0;WEIGHTED_MEDIAN;1378
3,6040081851020704;0,6991044199491792;0;MEDIAN;1378
3,6265109435220495;0,697690595324766;0;CLOSEST;1441
3,623473739992914;0,6978814196254451;0;WEIGHTED_AVERAGE;1441
3,623132823899253;0,6979028390247509;0;AVERAGE;1441
3,6265109435220495;0,697690595324766;0;WEIGHTED_MEDIAN;1441
3,6265109435220495;0,697690595324766;0;MEDIAN;1441
3,6190063316506937;0,6981621021890517;0;CLOSEST;1480
3,598049621006413;0,6994787902591365;0;WEIGHTED_AVERAGE;1480
3,5931740483274504;0,699785117358374;0;AVERAGE;1480
3,5912172988168565;0,6999080578703882;0;WEIGHTED_MEDIAN;1480
3,5912172988168565;0,6999080578703882;0;MEDIAN;1480
3,5263412365923514;0,7039841525693621;0;CLOSEST;1538
3,4993076199123503;0,705682646248928;0;WEIGHTED_AVERAGE;1538
3,491992325091363;0,7061422585222202;0;AVERAGE;1538
3,5025110478108568;0,7054813782460941;0;WEIGHTED_MEDIAN;1538
3,5025110478108568;0,7054813782460941;0;MEDIAN;1538
3,563910329319005;0,7016237260197599;0;CLOSEST;1582
3,523220272826504;0,7041802394375453;0;WEIGHTED_AVERAGE;1582
3,514663520681917;0,7047178511676822;0;AVERAGE;1582
3,563910329319005;0,7016237260197599;0;WEIGHTED_MEDIAN;1582
3,563910329319005;0,7016237260197599;0;MEDIAN;1582
3,600551644386808;0,6993215907638551;0;CLOSEST;1625
3,5643364688340187;0,7015969521225994;0;WEIGHTED_AVERAGE;1625
3,5555479363277813;0,7021491263688795;0;AVERAGE;1625
3,525726615852567;0,7040227685434736;0;WEIGHTED_MEDIAN;1625
3,525726615852567;0,7040227685434736;0;MEDIAN;1625
3,5592889796991427;0,7019140805517973;0;CLOSEST;1667
3,5205237657449207;0,7043496581390527;0;WEIGHTED_AVERAGE;1667
3,510974751433362;0,7049496126566539;0;AVERAGE;1667
3,48430856314102;0,7066250211973898;0;WEIGHTED_MEDIAN;1667
3,48430856314102;0,7066250211973898;0;MEDIAN;1667
3,511511849176915;0,7049158673707925;0;CLOSEST;1720
3,4995580225885075;0,7056669137123668;0;WEIGHTED_AVERAGE;1720
3,49656134511005;0,7058551918039409;0;AVERAGE;1720
3,503610868072396;0,7054122776967672;0;WEIGHTED_MEDIAN;1720
3,503610868072396;0,7054122776967672;0;MEDIAN;1720
3,5124479382208453;0,7048570538815192;0;CLOSEST;1777
3,4397672262641383;0,7094235065077465;0;WEIGHTED_AVERAGE;1777
3,421208050400767;0,7105895599912676;0;AVERAGE;1777
3,378665640713419;0,7132624548104398;0;WEIGHTED_MEDIAN;1777
3,378665640713419;0,7132624548104398;0;MEDIAN;1777
3,4819961960442467;0,7067703047880095;0;CLOSEST;1818
3,439976429475535;0,7094103624901884;0;WEIGHTED_AVERAGE;1818
3,429283704458282;0,7100821751475224;0;AVERAGE;1818
3,4605159886608448;0,7081198836071639;0;WEIGHTED_MEDIAN;1818
3,4605159886608448;0,7081198836071639;0;MEDIAN;1818
3,4918006323105826;0,7061543023778548;0;CLOSEST;1858
3,493696193944416;0,7060352062357291;0;WEIGHTED_AVERAGE;1858
3,4941251808903155;0,7060082534374834;0;AVERAGE;1858
3,483376584355493;0,7066835764434541;0;WEIGHTED_MEDIAN;1858
3,483376584355493;0,7066835764434541;0;MEDIAN;1858
3,51213784330014;0,7048765368189714;0;CLOSEST;1910
3,48301800892232;0,7067061053604726;0;WEIGHTED_AVERAGE;1910
3,475475445908265;0,7071799966551057;0;AVERAGE;1910
3,43711843166103;0,709589927484455;0;WEIGHTED_MEDIAN;1910
3,43711843166103;0,709589927484455;0;MEDIAN;1910
3,4622506482183115;0,7080108967731258;0;CLOSEST;1955
3,416925852218794;0,7108586059954639;0;WEIGHTED_AVERAGE;1955
3,404912897746851;0,7116133672797209;0;AVERAGE;1955
3,42155448694272;0,7105677937480067;0;WEIGHTED_MEDIAN;1955
3,42155448694272;0,7105677937480067;0;MEDIAN;1955
3,454415121015649;0,7085031946993456;0;CLOSEST;1997
3,406061448802613;0,7115412050258885;0;WEIGHTED_AVERAGE;1997
3,3938087916369777;0,7123110265780714;0;AVERAGE;1997
3,375700345751239;0,7134487611715504;0;WEIGHTED_MEDIAN;1997
3,375700345751239;0,7134487611715504;0;MEDIAN;1997
3,3495483793693976;0,7150918616909359;0;CLOSEST;2044
3,2844894541174194;0,7191794454814384;0;WEIGHTED_AVERAGE;2044
3,268217450648426;0,7202017983309705;0;AVERAGE;2044
3,2197713266563635;0,7232456173054719;0;WEIGHTED_MEDIAN;2044
3,2197713266563635;0,7232456173054719;0;MEDIAN;2044
3,1052306375173915;0,7304420882349271;0;CLOSEST;2085
3,147949525639192;0,727758105461485;0;WEIGHTED_AVERAGE;2085
3,165757842002888;0,7266392276899502;0;AVERAGE;2085
3,1052306375173915;0,7304420882349271;0;WEIGHTED_MEDIAN;2085
3,226284939809825;0,7228363738474748;0;MEDIAN;2085
3,377275923333716;0,7133497692905462;0;CLOSEST;2129
3,3530720186193674;0,7148704751459541;0;WEIGHTED_AVERAGE;2129
3,3473383845879336;0,7152307133367449;0;AVERAGE;2129
3,374018209661244;0,7135544480114152;0;WEIGHTED_MEDIAN;2129
3,374018209661244;0,7135544480114152;0;MEDIAN;2129
3,303832280659761;0,7179641560506531;0;CLOSEST;2186
3,286857321627608;0,7190306748582654;0;WEIGHTED_AVERAGE;2186
3,2822866819990035;0,719317843334931;0;AVERAGE;2186
3,285567281317764;0,7191117267329957;0;WEIGHTED_MEDIAN;2186
3,285567281317764;0,7191117267329957;0;MEDIAN;2186
3,4162094899762137;0,7109036142810997;0;CLOSEST;2231
3,3394515962177955;0,7157262319481582;0;WEIGHTED_AVERAGE;2231
3,32131326167866;0,7168658444142684;0;AVERAGE;2231
3,312832145436799;0,7173987040202537;0;WEIGHTED_MEDIAN;2231
3,312832145436799;0,7173987040202537;0;MEDIAN;2231
3,320257919059771;0,7169321504801263;0;CLOSEST;2279
3,2702526165005024;0,7200739310027645;0;WEIGHTED_AVERAGE;2279
3,256824938259021;0,7209175778922786;0;AVERAGE;2279
3,2794743113977987;0,7194945416194146;0;WEIGHTED_MEDIAN;2279
3,2794743113977987;0,7194945416194146;0;MEDIAN;2279
3,3893350811624083;0,7125921050980197;0;CLOSEST;2313
3,3089672022393426;0,7176415343329886;0;WEIGHTED_AVERAGE;2313
3,291079912178392;0,7187653739387918;0;AVERAGE;2313
3,308161533731813;0,7176921536372446;0;WEIGHTED_MEDIAN;2313
3,308161533731813;0,7176921536372446;0;MEDIAN;2313
3,315362702778732;0,7172397117662046;0;CLOSEST;2359
3,2829804603318293;0,7192742539725725;0;WEIGHTED_AVERAGE;2359
3,2750749097749847;0,719770951392427;0;AVERAGE;2359
3,2979866941666063;0,7183314280967691;0;WEIGHTED_MEDIAN;2359
3,2979866941666063;0,7183314280967691;0;MEDIAN;2359
3,3221654507676748;0,7168123022708467;0;CLOSEST;2405
3,2794945034467364;0,7194932729742346;0;WEIGHTED_AVERAGE;2405
3,269183539931587;0,7201410999582457;0;AVERAGE;2405
3,285777590993655;0,7190985131974381;0;WEIGHTED_MEDIAN;2405
3,285777590993655;0,7190985131974381;0;MEDIAN;2405
3,290532205402561;0,7187997857789838;0;CLOSEST;2460
3,257765841129432;0,7208584619553547;0;WEIGHTED_AVERAGE;2460
3,249261532773426;0,7213927786974591;0;AVERAGE;2460
3,237690047519956;0,7221198029354238;0;WEIGHTED_MEDIAN;2460
3,237690047519956;0,7221198029354238;0;MEDIAN;2460
3,277978265228769;0,7195885366254293;0;CLOSEST;2515
3,2482504429086143;0,72145630440936;0;WEIGHTED_AVERAGE;2515
3,2402340955485087;0,7219599630757352;0;AVERAGE;2515
3,213502398521418;0,7236394874613188;0;WEIGHTED_MEDIAN;2515
3,213502398521418;0,7236394874613188;0;MEDIAN;2515
3,233140989261896;0,7224056154772953;0;CLOSEST;2563
3,1992884680907614;0,7245325337482449;0;WEIGHTED_AVERAGE;2563
3,190273083607009;0,7250989608654806;0;AVERAGE;2563
3,22335661285906;0,723020357547342;0;WEIGHTED_MEDIAN;2563
3,22335661285906;0,723020357547342;0;MEDIAN;2563
3,236679079630885;0,7221833209837174;0;CLOSEST;2607
3,211395293551932;0,7237718746485464;0;WEIGHTED_AVERAGE;2607
3,2044437132920054;0,7242086351188246;0;AVERAGE;2607
3,216134314348495;0,7234741269603413;0;WEIGHTED_MEDIAN;2607
3,216134314348495;0,7234741269603413;0;MEDIAN;2607
3,2011361734879444;0,7244164443630929;0;CLOSEST;2657
3,189050199410503;0,7251757933923006;0;WEIGHTED_AVERAGE;2657
3,1853631068459096;0,725407449536984;0;AVERAGE;2657
3,1833918189128982;0,7255313034827752;0;WEIGHTED_MEDIAN;2657
3,1833918189128982;0,7255313034827752;0;MEDIAN;2657
3,1813124450118515;0,7256619483561633;0;CLOSEST;2700
3,172186348698616;0,7262353313811067;0;WEIGHTED_AVERAGE;2700
3,1696659133378984;0,7263936876817307;0;AVERAGE;2700
3,188998150258184;0,7251790635857522;0;WEIGHTED_MEDIAN;2700
3,188998150258184;0,7251790635857522;0;MEDIAN;2700
3,1596803179954134;0,727021072125946;0;CLOSEST;2747
3,1551122841594506;0,7273080768834029;0;WEIGHTED_AVERAGE;2747
3,153766290018809;0,7273926442784235;0;AVERAGE;2747
3,15594850309619;0,727255538127838;0;WEIGHTED_MEDIAN;2747
3,15594850309619;0,727255538127838;0;MEDIAN;2747
2,9116925066536496;0,7426018852727476;0;CLOSEST;2839
3,0002416598227155;0,7370384351887702;0;WEIGHTED_AVERAGE;2839
3,033666799752233;0,7349383688313564;0;AVERAGE;2839
2,9116925066536496;0,7426018852727476;0;WEIGHTED_MEDIAN;2839
3,044332447904777;0,7342682573849302;0;MEDIAN;2839
3,112876456745743;0,7299617094610404;0;CLOSEST;2882
3,112876456745743;0,7299617094610404;0;WEIGHTED_AVERAGE;2882
3,112876456745743;0,7299617094610404;0;AVERAGE;2882
3,112876456745743;0,7299617094610404;0;WEIGHTED_MEDIAN;2882
3,112876456745743;0,7299617094610404;0;MEDIAN;2882
3,118027515233808;0,7296380738784022;0;CLOSEST;2932
3,1085759422223624;0,7302319062616871;0;WEIGHTED_AVERAGE;2932
3,105723487805032;0,7304111229701443;0;AVERAGE;2932
3,1044853725256334;0,7304889124498697;0;WEIGHTED_MEDIAN;2932
3,1044853725256334;0,7304889124498697;0;MEDIAN;2932
3,1094809410763284;0,7301750461363228;0;CLOSEST;2974
3,092230132463815;0,7312588962827011;0;WEIGHTED_AVERAGE;2974
3,087081710672713;0,7315823662044446;0;AVERAGE;2974
3,083132463457476;0,7318304932498757;0;WEIGHTED_MEDIAN;2974
3,083132463457476;0,7318304932498757;0;MEDIAN;2974
3,096029071425266;0,7310202129466362;0;CLOSEST;3029
3,083465969483129;0,7318095394173428;0;WEIGHTED_AVERAGE;3029
3,07992976704644;0,7320317152941217;0;AVERAGE;3029
3,096029071425266;0,7310202129466362;0;WEIGHTED_MEDIAN;3029
3,096029071425266;0,7310202129466362;0;MEDIAN;3029
3,083883934051449;0,7317832791434781;0;CLOSEST;3081
3,0698549829095048;0,7326647033764094;0;WEIGHTED_AVERAGE;3081
3,065508015966492;0,7329378187336842;0;AVERAGE;3081
3,049580651116972;0,7339385183015323;0;WEIGHTED_MEDIAN;3081
3,049580651116972;0,7339385183015323;0;MEDIAN;3081
3,079980363502324;0,732028536372058;0;CLOSEST;3127
3,050425194898816;0,7338854565047126;0;WEIGHTED_AVERAGE;3127
3,0417085707727707;0,7344331128231582;0;AVERAGE;3127
3,0206323384441243;0,7357573103148592;0;WEIGHTED_MEDIAN;3127
3,0206323384441243;0,7357573103148592;0;MEDIAN;3127
3,0528977379809468;0,7337301092255392;0;CLOSEST;3173
3,0389353201018188;0,7346073532436028;0;WEIGHTED_AVERAGE;3173
3,034834254036627;0,7348650189075672;0;AVERAGE;3173
3,024020102836524;0,7355444606441526;0;WEIGHTED_MEDIAN;3173
3,024020102836524;0,7355444606441526;0;MEDIAN;3173
3,0378205871944424;0,7346773907387703;0;CLOSEST;3220
3,02710567608194;0,735350597325115;0;WEIGHTED_AVERAGE;3220
3,023864980297542;0,73555420682999;0;AVERAGE;3220
3,0104162208886085;0,7363991782270644;0;WEIGHTED_MEDIAN;3220
3,0104162208886085;0,7363991782270644;0;MEDIAN;3220
3,038883781758749;0,734610591343447;0;CLOSEST;3260
3,009190440286779;0,736476192731982;0;WEIGHTED_AVERAGE;3260
3,004673606120921;0,7367599806680606;0;AVERAGE;3260
2,9863327691068875;0,7379123161515081;0;WEIGHTED_MEDIAN;3260
2,9855629661426755;0,7379606820614306;0;MEDIAN;3260
3,003579633204754;0,7368287138348328;0;CLOSEST;3320
2,978429269336192;0,7384088847226274;0;WEIGHTED_AVERAGE;3320
2,975629019359499;0,7385848214810314;0;AVERAGE;3320
2,994490639361308;0,7373997657506547;0;WEIGHTED_MEDIAN;3320
2,9542815338326966;0,7399260615256431;0;MEDIAN;3320
3,007093486613708;0,7366079421239413;0;CLOSEST;3382
2,9546026250005792;0,7399058877055558;0;WEIGHTED_AVERAGE;3382
2,940203158875634;0,7408105910048532;0;AVERAGE;3382
2,917122843624064;0,7422607029170407;0;WEIGHTED_MEDIAN;3382
2,917122843624064;0,7422607029170407;0;MEDIAN;3382
2,9821186582570256;0,7381770843002987;0;CLOSEST;3425
2,9514389191652888;0,7401046600129704;0;WEIGHTED_AVERAGE;3425
2,9477098010547658;0,740338956578467;0;AVERAGE;3425
2,951089099805876;0,7401266387950913;0;WEIGHTED_MEDIAN;3425
2,9353322463468903;0,7411166253117579;0;MEDIAN;3425
2,9751655908380195;0,7386139382072165;0;CLOSEST;3475
2,929645006212815;0,7414739486228132;0;WEIGHTED_AVERAGE;3475
2,9218517310042884;0,7419635919007174;0;AVERAGE;3475
2,947497453403996;0,7403522981578411;0;WEIGHTED_MEDIAN;3475
2,9159951567010465;0,742331554299375;0;MEDIAN;3475
2,9484535275309627;0,7402922290268376;0;CLOSEST;3529
2,9197996120904746;0,7420925243719472;0;WEIGHTED_AVERAGE;3529
2,9150252601935254;0,7423924918759989;0;AVERAGE;3529
2,918395979001261;0,742180713161434;0;WEIGHTED_MEDIAN;3529
2,900441952102811;0,7433087457724878;0;MEDIAN;3529
2,9039383707462783;0,7430890694695595;0;CLOSEST;3576
2,858710322197015;0,7459307001514376;0;WEIGHTED_AVERAGE;3576
2,84644212848325;0,7467014978485853;0;AVERAGE;3576
2,8794797206956915;0,7446257807062905;0;WEIGHTED_MEDIAN;3576
2,838508354207298;0,747199968535002;0;MEDIAN;3576
2,878421771137372;0,7446922505634085;0;CLOSEST;3628
2,8177279565453244;0,748505579046001;0;WEIGHTED_AVERAGE;3628
2,80039464819072;0,7495946125643331;0;AVERAGE;3628
2,864636448422643;0,745558367878709;0;WEIGHTED_MEDIAN;3628
2,81662417574686;0,748574928431694;0;MEDIAN;3628
2,876652656059373;0,7448034022015328;0;CLOSEST;3668
2,847575580841426;0,7466302842300289;0;WEIGHTED_AVERAGE;3668
2,8421704782228137;0,7469698811379746;0;AVERAGE;3668
2,851396931962978;0,7463901927615366;0;WEIGHTED_MEDIAN;3668
2,8326198498616253;0,7475699370646149;0;MEDIAN;3668
2,858921801764654;0,7459174131128129;0;CLOSEST;3716
2,811087661717116;0,7489227817802733;0;WEIGHTED_AVERAGE;3716
2,7969607937770755;0,7498103580225588;0;AVERAGE;3716
2,787793777976114;0,7503863119758428;0;WEIGHTED_MEDIAN;3716
2,787793777976114;0,7503863119758428;0;MEDIAN;3716
2,831728594747988;0,7476259336852416;0;CLOSEST;3761
2,8134059596651504;0,7487771255605119;0;WEIGHTED_AVERAGE;3761
2,80937788218318;0,7490302054286226;0;AVERAGE;3761
2,809879190821809;0,7489987087345509;0;WEIGHTED_MEDIAN;3761
2,8094836008644464;0,7490235632351614;0;MEDIAN;3761
2,810332914419696;0,7489702017584994;0;CLOSEST;3806
2,788369625817063;0,7503501320621516;0;WEIGHTED_AVERAGE;3806
2,784744565703188;0,7505778907732537;0;AVERAGE;3806
2,770670736050353;0,7514621346757837;0;WEIGHTED_MEDIAN;3806
2,771212362128936;0,751428104879399;0;MEDIAN;3806
2,812565825207864;0,7488299103241112;0;CLOSEST;3854
2,782896526266067;0,7506940011457832;0;WEIGHTED_AVERAGE;3854
2,776866504822279;0,7510728610457055;0;AVERAGE;3854
2,7714678638248578;0,7514120519767935;0;WEIGHTED_MEDIAN;3854
2,7682122803618547;0,751616596858844;0;MEDIAN;3854
2,818276206125814;0,7484711331019637;0;CLOSEST;3899
2,7752033266463614;0,7511773567797846;0;WEIGHTED_AVERAGE;3899
2,7662502773623125;0,7517398674420389;0;AVERAGE;3899
2,7615985784534542;0,7520321287879573;0;WEIGHTED_MEDIAN;3899
2,7495161179929344;0,7527912570603124;0;MEDIAN;3899
2,79278239855246;0,7500728821962106;0;CLOSEST;3946
2,7578423508766523;0,752268128612684;0;WEIGHTED_AVERAGE;3946
2,749857838598305;0,7527697871143828;0;AVERAGE;3946
2,755757819613776;0,7523990975176871;0;WEIGHTED_MEDIAN;3946
2,755271509279559;0,7524296518840804;0;MEDIAN;3946
2,7270456639108884;0,7542030520371777;0;CLOSEST;4001
2,7166628187160686;0,7548553952714575;0;WEIGHTED_AVERAGE;4001
2,7131981646989285;0,7550730758363502;0;AVERAGE;4001
2,7270456639108884;0,7542030520371777;0;WEIGHTED_MEDIAN;4001
2,7235120129156023;0,754425067609579;0;MEDIAN;4001
2,7412502469965503;0,7533105930340983;0;CLOSEST;4070
2,723733701682665;0,754411139137701;0;WEIGHTED_AVERAGE;4070
2,7192736517701883;0,7546913593789125;0;AVERAGE;4070
2,7252423378437847;0,7543163531157359;0;WEIGHTED_MEDIAN;4070
2,709173621961007;0,755325933620213;0;MEDIAN;4070
2,719528014475407;0,7546753780378939;0;CLOSEST;4115
2,688963915476056;0,7565956882052873;0;WEIGHTED_AVERAGE;4115
2,680901507989853;0,7571022407809007;0;AVERAGE;4115
2,692298402731341;0,7563861858810244;0;WEIGHTED_MEDIAN;4115
2,6676215814952253;0,7579366045836882;0;MEDIAN;4115
2,6625776696830306;0,7582535082534675;0;CLOSEST;4159
2,671350969209258;0,7577022910792868;0;WEIGHTED_AVERAGE;4159
2,673013242555653;0,7575978521946942;0;AVERAGE;4159
2,6625776696830306;0,7582535082534675;0;WEIGHTED_MEDIAN;4159
2,663169099992812;0,7582163493096622;0;MEDIAN;4159
2,684848176352157;0,7568542757620849;0;CLOSEST;4219
2,6612802079323084;0,7583350264095161;0;WEIGHTED_AVERAGE;4219
2,6565976517626866;0,758629226484647;0;AVERAGE;4219
2,64925112784939;0,7590908008489363;0;WEIGHTED_MEDIAN;4219
2,639174266910582;0,7597239194144996;0;MEDIAN;4219
2,6781521872344074;0,7572749777099435;0;CLOSEST;4265
2,6509808471583725;0,7589821244055102;0;WEIGHTED_AVERAGE;4265
2,645116364454934;0,7593505836806276;0;AVERAGE;4265
2,648296670678344;0,7591507683883014;0;WEIGHTED_MEDIAN;4265
2,6431515746732543;0,7594740293544107;0;MEDIAN;4265
2,6547738696329124;0,75874381279609;0;CLOSEST;4316
2,629536512280934;0,7603294493928756;0;WEIGHTED_AVERAGE;4316
2,6237246551091764;0,7606946022612326;0;AVERAGE;4316
2,624031225502084;0,760675340766152;0;WEIGHTED_MEDIAN;4316
2,6073089665115017;0,7617259826961523;0;MEDIAN;4316
2,646821555666953;0,7592434483117145;0;CLOSEST;4366
2,617087874959488;0,7611115841719532;0;WEIGHTED_AVERAGE;4366
2,611670419449022;0,7614519571990911;0;AVERAGE;4366
2,6276463493457323;0,7604482063404491;0;WEIGHTED_MEDIAN;4366
2,597880818625317;0,7623183433034751;0;MEDIAN;4366
2,622492346428104;0,7607720269184975;0;CLOSEST;4411
2,585456819508948;0,7630989300900628;0;WEIGHTED_AVERAGE;4411
2,5791442157135727;0,7634955443416802;0;AVERAGE;4411
2,57267049167344;0,7639022816086753;0;WEIGHTED_MEDIAN;4411
2,5609831614783274;0,7646365842623815;0;MEDIAN;4411
2,593347642360958;0,7626031579964003;0;CLOSEST;4456
2,561277918097934;0,7646180650142417;0;WEIGHTED_AVERAGE;4456
2,5537851440038084;0,7650888281234449;0;AVERAGE;4456
2,556046505535962;0,7649467491587604;0;WEIGHTED_MEDIAN;4456
2,5314724407238955;0,7664907117834658;0;MEDIAN;4456
2,529441961044315;0,7666182846843869;0;CLOSEST;4500
2,5325430993077127;0,7664234434316536;0;WEIGHTED_AVERAGE;4500
2,5341502072930817;0,7663224705286255;0;AVERAGE;4500
2,5243084628099286;0,766940816974771;0;WEIGHTED_MEDIAN;4500
2,531703197858264;0,7664762135556157;0;MEDIAN;4500
2,5645437661600927;0,7644128752182311;0;CLOSEST;4554
2,5099671978189457;0,767841863558086;0;WEIGHTED_AVERAGE;4554
